trip_id,driver_id,user_id,pickup_location_id,dropoff_location_id,pickup_time,dropoff_time,distance_km,duration_minutes,base_fare,surge_multiplier,trip_status,payment_method,payment_status
TRP-000376,DRV-00124,USR-001139,LOC-001,LOC-007,2024-01-17 07:50:23,2024-01-17 09:39:23,25.38,109,126500.0,1.2,Completed,GoPay,Success
TRP-002245,DRV-00118,USR-000371,LOC-029,LOC-026,2024-11-15 14:15:38,2024-11-15 15:14:38,11.63,59,44000.0,1.0,Completed,GoPay,Success
TRP-009701,DRV-00022,USR-001848,LOC-007,LOC-004,2024-03-26 19:24:59,2024-03-26 20:52:59,19.04,88,46000.0,1.0,Completed,GoPay,Success
TRP-005433,DRV-00317,USR-000808,LOC-034,LOC-030,2024-04-25 11:06:00,2024-04-25 12:14:00,19.71,68,102500.0,1.0,Completed,GoPay,Success
TRP-006128,DRV-00152,USR-001745,LOC-030,LOC-034,2024-12-19 12:50:00,2024-12-19 14:35:00,18.95,105,45500.0,1.2,Completed,GoPay,Failed
TRP-005190,DRV-00465,USR-000475,LOC-018,LOC-017,2024-04-05 01:47:22,2024-04-05 02:32:22,11.77,45,44000.0,1.0,Completed,GoPay,Success
TRP-003672,DRV-00252,USR-001162,LOC-011,LOC-002,2024-03-09 23:09:27,2024-03-10 00:38:27,29.28,89,107500.0,1.0,Cancelled,GoPay,Success
TRP-009040,DRV-00432,USR-001372,LOC-045,LOC-045,2024-08-23 08:33:45,2024-08-23 08:59:45,4.93,26,10000.0,1.0,Failed,Cash,Success
TRP-000846,DRV-00017,USR-001387,LOC-020,LOC-002,2024-11-11 20:31:36,2024-11-11 22:41:36,27.51,130,116500.0,2.0,Completed,GoPay,Success
TRP-007933,DRV-00374,USR-000279,LOC-010,LOC-006,2024-01-23 19:08:00,2024-01-23 19:31:00,7.32,23,27000.0,1.0,Completed,GoPay,Success
TRP-007743,DRV-00152,USR-001889,LOC-033,LOC-031,2024-09-12 11:35:17,2024-09-12 12:05:17,8.14,30,28500.0,1.2,Completed,Credit Card,Success
TRP-007387,DRV-00248,USR-001206,LOC-019,LOC-023,2024-11-08 09:29:49,2024-11-08 10:27:49,17.58,58,65500.0,1.2,Cancelled,Cash,Success
TRP-006502,DRV-00451,USR-001685,LOC-012,LOC-020,2024-03-13 07:37:28,2024-03-13 08:38:28,20.58,61,112000.0,1.2,Completed,GoPay,Success
TRP-000484,DRV-00101,USR-000090,LOC-022,LOC-020,2024-01-03 19:06:58,2024-01-03 19:45:58,11.7,39,45000.0,1.5,Completed,GoPay,Success
TRP-007375,DRV-00179,USR-000662,LOC-023,LOC-023,2024-09-19 13:40:10,2024-09-19 15:06:10,,86,88000.0,1.0,Completed,Cash,Success
TRP-008428,DRV-00295,USR-001096,LOC-003,LOC-012,2024-09-10 16:40:17,2024-09-10 17:23:17,8.75,43,30500.0,1.0,Completed,GoPay,Success
TRP-003624,DRV-00348,USR-001994,LOC-021,LOC-022,2024-08-09 09:26:20,2024-08-09 09:44:20,3.68,18,10000.0,1.2,Completed,GoPay,Success
TRP-008158,DRV-00152,USR-000785,LOC-033,LOC-034,2024-11-26 10:18:53,2024-11-26 10:25:53,2.31,7,9000.0,1.2,Completed,GoPay,Success
TRP-003453,DRV-00319,USR-001866,LOC-010,LOC-009,2024-04-30 15:13:55,2024-04-30 16:36:55,17.76,83,50500.0,1.0,Failed,Cash,Success
TRP-007864,DRV-00300,USR-001536,LOC-018,LOC-017,2024-04-15 19:12:09,2024-04-15 19:30:09,4.92,18,12500.0,1.0,Completed,Credit Card,Success
TRP-006101,DRV-00360,USR-000698,LOC-008,LOC-003,2024-05-31 20:38:14,2024-05-31 22:32:14,24.69,114,87000.0,1.0,Completed,Credit Card,Success
TRP-005868,DRV-00130,USR-001514,LOC-033,LOC-032,2024-12-19 19:04:54,2024-12-19 19:33:54,7.23,29,26500.0,1.0,Completed,GoPay,Success
TRP-006491,DRV-00445,USR-001610,LOC-024,LOC-021,2024-08-11 19:52:29,2024-08-11 21:02:29,23.46,70,84000.0,1.0,Cancelled,Cash,Success
TRP-008854,DRV-00132,USR-001601,LOC-010,LOC-023,2024-05-17 19:25:14,2024-05-17 20:21:14,18.34,56,72500.0,1.5,Completed,GoPay,Success
TRP-006848,DRV-00443,USR-000937,LOC-001,LOC-004,2024-07-28 02:43:17,2024-07-28 03:34:17,10.81,51,48500.0,1.0,Completed,GoPay,Success
TRP-001125,DRV-00112,USR-000452,LOC-036,LOC-037,2024-03-21 18:44:47,2024-03-21 20:22:47,21.15,98,110500.0,1.2,Completed,Cash,Success
TRP-002639,DRV-00127,USR-000567,LOC-016,LOC-015,2024-08-01 23:17:22,2024-08-01 23:48:22,7.42,31,33000.0,1.0,Completed,GoPay,Success
TRP-001357,DRV-00112,USR-000027,LOC-036,LOC-035,2024-07-16 21:29:58,2024-07-16 23:31:58,23.67,122,96500.0,1.0,Completed,GoPay,Success
TRP-009809,DRV-00127,USR-001977,LOC-018,LOC-017,2024-05-24 18:55:35,2024-05-24 21:26:35,25.23,151,114000.0,1.2,Completed,Cash,Success
TRP-005561,DRV-00367,USR-001035,LOC-004,LOC-008,2024-01-18 04:58:17,2024-01-18 05:09:17,1.88,11,15000.0,1.5,Cancelled,GoPay,Success
TRP-002484,DRV-00168,USR-001867,LOC-021,LOC-023,2024-01-11 19:01:39,2024-01-11 20:13:39,13.74,72,61000.0,1.0,Failed,Cash,Success
TRP-008122,DRV-00072,USR-000966,LOC-040,LOC-040,2024-04-18 18:42:08,2024-04-18 20:00:08,20.52,78,55000.0,1.5,Completed,GoPay,Success
TRP-009015,DRV-00319,USR-000307,LOC-008,LOC-005,2024-09-10 20:22:40,2024-09-10 21:51:40,19.32,89,73000.0,1.2,Completed,GoPay,Success
TRP-008138,DRV-00347,USR-000489,LOC-030,LOC-030,2024-07-29 08:09:51,2024-07-29 08:20:51,4.71,11,16000.0,1.2,Completed,GoPay,Success
TRP-008749,DRV-00322,USR-000605,LOC-014,LOC-016,2024-03-12 08:44:39,2024-03-12 10:22:39,21.78,98,107500.0,1.0,Failed,GoPay,Success
TRP-001283,DRV-00332,USR-001799,LOC-006,LOC-004,2024-07-24 20:07:20,2024-07-24 21:21:20,19.21,74,103000.0,1.2,Completed,GoPay,Success
TRP-003723,DRV-00088,USR-000212,LOC-031,LOC-032,2024-01-22 09:35:41,2024-01-22 09:35:41,15.68,0,41500.0,1.0,Completed,Cash,Success
TRP-004471,DRV-00126,USR-001304,LOC-040,LOC-039,2024-08-09 00:10:28,2024-08-09 01:29:28,25.23,79,57000.0,1.2,Completed,Credit Card,Success
TRP-000824,DRV-00311,USR-000707,LOC-031,LOC-030,2024-11-16 17:03:24,2024-11-16 19:08:24,22.41,125,101500.0,1.2,Completed,GoPay,Success
TRP-008159,DRV-00128,USR-000522,LOC-017,LOC-016,2024-06-26 05:43:51,2024-06-26 06:14:51,6.61,31,25000.0,1.0,Completed,GoPay,Success
TRP-003262,DRV-00259,USR-000613,LOC-037,LOC-035,2024-09-06 20:55:40,2024-09-06 22:48:40,28.12,113,118000.0,1.2,Completed,GoPay,Success
TRP-006697,DRV-00049,USR-000190,LOC-006,LOC-012,2024-06-26 20:07:31,2024-06-26 20:45:31,10.95,38,48000.0,1.0,Completed,GoPay,Success
TRP-006950,DRV-00448,USR-001820,LOC-015,LOC-017,2024-05-31 15:42:57,2024-05-31 17:03:57,20.4,81,44500.0,1.2,Completed,GoPay,Success
TRP-007241,DRV-00051,USR-000881,LOC-001,LOC-004,2024-07-11 20:51:43,2024-07-11 21:15:43,4.72,24,16500.0,2.0,Completed,Cash,Success
TRP-002844,DRV-00427,USR-000924,LOC-002,LOC-006,2024-06-10 18:54:11,2024-06-10 21:00:11,28.51,126,104000.0,1.2,Completed,Cash,Success
TRP-005492,DRV-00403,USR-001744,LOC-019,LOC-022,2024-04-15 12:51:16,2024-04-15 14:01:16,21.62,70,71500.0,1.2,Failed,Cash,Success
TRP-009444,DRV-00111,USR-000298,LOC-016,LOC-016,2024-05-15 22:48:15,2024-05-15 23:50:15,12.74,62,38000.0,1.2,Completed,GoPay,Pending
TRP-008403,DRV-00205,USR-000531,LOC-003,LOC-006,2024-06-28 21:28:28,2024-06-28 22:18:28,13.07,50,50500.0,1.0,Completed,GoPay,Success
TRP-001532,DRV-00075,USR-001648,LOC-014,LOC-017,2024-04-20 18:30:24,2024-04-20 19:04:24,12.9,34,42000.0,1.5,Completed,Cash,Success
TRP-000140,DRV-00299,USR-000115,LOC-009,LOC-005,2024-04-10 09:54:28,2024-04-10 11:54:28,20.63,120,81500.0,1.2,Completed,Cash,Success
TRP-002417,DRV-00407,USR-001881,LOC-036,LOC-037,2024-10-21 18:19:53,2024-10-21 19:00:53,11.62,41,51000.0,1.2,Failed,GoPay,Success
TRP-003371,DRV-00054,USR-000732,LOC-038,LOC-037,2024-02-20 08:38:10,2024-02-20 09:42:10,25.06,64,107000.0,1.0,Completed,GoPay,Success
TRP-009829,DRV-00357,USR-001804,LOC-030,LOC-033,2024-09-18 08:51:03,2024-09-18 10:05:03,25.75,74,55500.0,1.5,Completed,GoPay,Success
TRP-001054,DRV-00019,USR-000839,LOC-002,LOC-039,2024-10-10 18:36:01,2024-10-10 19:30:01,16.41,54,88000.0,1.5,Completed,Cash,Success
TRP-006821,DRV-00048,USR-001077,LOC-033,LOC-030,2024-01-13 12:56:12,2024-01-13 13:26:12,6.71,30,19000.0,1.0,Completed,GoPay,Success
TRP-000121,DRV-00100,USR-000089,LOC-013,LOC-018,2024-08-30 18:42:59,2024-08-30 18:52:59,2.25,10,15000.0,1.2,Completed,Cash,Success
TRP-004232,DRV-00133,USR-000465,LOC-004,LOC-010,2024-02-17 17:42:03,2024-02-17 17:54:03,2.53,12,10000.0,1.5,Failed,GoPay,Success
TRP-002015,DRV-00248,USR-000236,LOC-019,LOC-021,2024-05-19 08:08:49,2024-05-19 08:59:49,9.48,51,51500.0,1.0,Completed,GoPay,Success
TRP-005253,DRV-00234,USR-000473,LOC-008,LOC-002,2024-09-20 20:42:12,2024-09-20 21:34:12,9.47,52,35000.0,1.5,Completed,Cash,Success
TRP-007260,DRV-00027,USR-000115,LOC-021,LOC-023,2024-10-25 20:27:48,2024-10-25 21:24:48,9.76,57,29000.0,1.2,Completed,Cash,Success
TRP-006106,DRV-00073,USR-001939,LOC-027,LOC-033,2024-01-10 02:49:57,2024-01-10 03:26:57,8.97,37,33000.0,1.2,Completed,Cash,Success
TRP-008786,DRV-00287,USR-000204,LOC-010,LOC-012,2024-06-24 21:17:46,2024-06-24 22:46:46,16.12,89,61000.0,1.2,Completed,GoPay,Success
TRP-007978,DRV-00004,USR-000863,LOC-006,LOC-002,2024-08-07 11:58:59,2024-08-07 13:53:59,,115,97000.0,1.2,Completed,Cash,Success
TRP-006573,DRV-00348,USR-001337,LOC-021,LOC-001,2024-06-22 09:31:13,2024-06-22 10:36:13,,65,84500.0,1.5,Completed,GoPay,Success
TRP-009072,DRV-00323,USR-000202,LOC-024,LOC-002,2024-11-20 14:58:32,2024-11-20 17:29:32,29.25,151,77500.0,1.0,Completed,GoPay,Success
TRP-003636,DRV-00276,USR-001419,LOC-001,LOC-002,2024-03-13 21:50:54,2024-03-13 23:09:54,15.03,79,40000.0,1.5,Completed,GoPay,Success
TRP-001033,DRV-00255,USR-000592,LOC-015,LOC-018,2024-11-12 12:25:17,2024-11-12 12:38:17,3.18,13,16000.0,1.2,Completed,GoPay,Success
TRP-000345,DRV-00352,USR-000089,LOC-012,LOC-002,2024-09-08 07:14:06,2024-09-08 08:54:06,28.74,100,62000.0,1.2,Completed,Credit Card,Success
TRP-000842,DRV-00380,USR-000869,LOC-012,LOC-004,2024-12-07 19:08:49,2024-12-07 20:37:49,21.14,89,43000.0,1.0,Failed,GoPay,Success
TRP-009623,DRV-00383,USR-000507,LOC-011,LOC-009,2024-10-07 23:43:14,2024-10-08 00:31:14,15.43,48,84500.0,1.2,Cancelled,GoPay,Success
TRP-007385,DRV-00148,USR-000587,LOC-046,LOC-029,2024-11-09 07:02:11,2024-11-09 08:49:11,18.1,107,94500.0,1.5,Completed,Cash,Success
TRP-005181,DRV-00448,USR-001068,LOC-015,LOC-013,2024-11-11 10:49:19,2024-11-11 11:53:19,12.54,64,44000.0,1.0,Completed,GoPay,Success
TRP-003253,DRV-00091,USR-001169,LOC-044,LOC-045,2024-12-17 14:53:28,2024-12-17 16:20:28,27.88,87,78500.0,1.0,Cancelled,GoPay,Success
TRP-003394,DRV-00396,USR-000096,LOC-035,LOC-036,2024-02-08 07:39:55,2024-02-08 08:04:55,4.33,25,22000.0,1.2,Completed,GoPay,Success
TRP-005070,DRV-00399,USR-000383,LOC-023,LOC-021,2024-12-09 08:38:27,2024-12-09 10:38:27,22.58,120,67000.0,1.0,Completed,GoPay,Success
TRP-003720,DRV-00155,USR-000323,LOC-003,LOC-009,2024-08-28 23:57:01,2024-08-29 00:53:01,22.51,56,78500.0,1.0,Completed,GoPay,Success
TRP-006968,DRV-00179,USR-000778,LOC-022,LOC-023,2024-04-23 20:09:05,2024-04-23 21:34:05,25.99,85,83500.0,2.0,Cancelled,Cash,Success
TRP-003179,DRV-00040,USR-000280,LOC-001,LOC-001,2024-03-24 07:45:08,2024-03-24 08:11:08,7.08,26,30000.0,1.0,Cancelled,GoPay,Success
TRP-004615,DRV-00345,USR-001438,LOC-018,LOC-018,2024-05-22 22:47:51,2024-05-22 23:11:51,4.24,24,9500.0,1.0,Completed,GoPay,Success
TRP-009525,DRV-00207,USR-000004,LOC-011,LOC-006,2024-08-08 17:05:24,2024-08-08 18:45:24,24.16,100,86500.0,1.5,Completed,Cash,Failed
TRP-004976,DRV-00045,USR-001211,LOC-004,LOC-010,2024-03-24 02:06:41,2024-03-24 03:13:41,15.78,67,59000.0,1.5,Cancelled,Cash,Success
TRP-006441,DRV-00467,USR-000292,LOC-042,LOC-044,2024-05-02 20:37:10,2024-05-02 22:20:10,19.32,103,56000.0,1.2,Completed,GoPay,Success
TRP-003448,DRV-00447,USR-001453,LOC-015,LOC-015,2024-02-27 08:29:45,2024-02-27 09:03:45,9.81,34,33000.0,1.5,Completed,GoPay,Success
TRP-005049,DRV-00215,USR-001780,LOC-034,LOC-034,2024-12-03 06:10:20,2024-12-03 07:27:20,17.47,77,81500.0,1.0,Completed,Cash,Pending
TRP-002023,DRV-00475,USR-001170,LOC-016,LOC-014,2024-07-06 11:42:08,2024-07-06 12:22:08,10.16,40,23000.0,1.0,Failed,GoPay,Success
TRP-003099,DRV-00192,USR-001210,LOC-045,LOC-043,2024-12-30 16:55:44,2024-12-30 17:02:44,3.05,7,9000.0,1.5,Completed,GoPay,Success
TRP-001810,DRV-00324,USR-000449,LOC-011,LOC-009,2024-04-17 19:25:40,2024-04-17 20:29:40,23.22,64,98000.0,1.2,Completed,Credit Card,Success
TRP-002910,DRV-00096,USR-001542,LOC-005,LOC-005,2024-06-15 15:00:18,2024-06-15 16:33:18,16.58,93,70000.0,1.0,Completed,GoPay,Success
TRP-009382,DRV-00340,USR-000644,LOC-021,LOC-021,2024-02-14 18:26:01,2024-02-14 18:39:01,3.86,13,9000.0,1.0,Completed,GoPay,Success
TRP-007857,DRV-00359,USR-000082,LOC-005,LOC-006,2024-08-03 15:44:28,2024-08-03 16:12:28,9.85,28,28500.0,1.0,Completed,GoPay,Success
TRP-005094,DRV-00105,USR-001353,LOC-016,LOC-007,2024-05-17 19:21:52,2024-05-17 20:15:52,16.7,54,90500.0,1.5,Completed,GoPay,Success
TRP-007919,DRV-00008,USR-001663,LOC-006,LOC-011,2024-02-09 06:30:38,2024-02-09 07:14:38,14.29,44,51000.0,1.0,Completed,GoPay,Success
TRP-001490,DRV-00064,USR-001847,LOC-008,LOC-006,2024-08-24 20:11:43,2024-08-24 20:49:43,12.99,38,32500.0,1.2,Completed,Cash,Success
TRP-001565,DRV-00312,USR-001221,LOC-011,LOC-017,2024-10-18 09:46:45,2024-10-18 11:34:45,22.77,108,90000.0,1.0,Completed,Credit Card,Success
TRP-005704,DRV-00006,USR-001919,LOC-026,LOC-033,2024-12-16 19:47:40,2024-12-16 20:24:40,6.37,37,24500.0,1.2,Completed,GoPay,Success
TRP-009770,DRV-00196,USR-000574,LOC-033,LOC-031,2024-12-21 05:18:51,2024-12-21 06:19:51,11.92,61,64000.0,1.2,Cancelled,GoPay,Success
TRP-006124,DRV-00341,USR-000838,LOC-029,LOC-027,2024-06-12 18:01:37,2024-06-12 18:56:37,11.72,55,33000.0,1.5,Completed,Cash,Success
TRP-008318,DRV-00436,USR-001237,LOC-003,LOC-003,2024-01-02 19:33:42,2024-01-02 19:48:42,3.65,15,17500.0,1.2,Completed,GoPay,Success
TRP-000365,DRV-00461,USR-000571,LOC-028,LOC-026,2024-02-25 15:49:27,2024-02-25 16:13:27,6.78,24,18000.0,1.5,Completed,Cash,Success
TRP-008035,DRV-00329,USR-000081,LOC-002,LOC-012,2024-04-29 09:15:04,2024-04-29 09:22:04,2.85,7,9000.0,1.5,Completed,GoPay,Success
TRP-000118,DRV-00125,USR-001654,LOC-034,LOC-007,2024-11-19 05:01:56,2024-11-19 05:39:56,15.12,38,58500.0,1.0,Completed,Cash,Success
TRP-003678,DRV-00160,USR-000648,LOC-015,LOC-017,2024-07-31 09:22:53,2024-07-31 10:31:53,18.49,69,47500.0,2.0,Completed,GoPay,Success
TRP-005199,DRV-00441,USR-001921,LOC-024,LOC-022,2024-01-25 18:09:26,2024-01-25 18:20:26,3.65,11,9000.0,1.0,Completed,GoPay,Success
TRP-000630,DRV-00323,USR-000758,LOC-021,LOC-022,2024-11-09 07:33:18,2024-11-09 08:14:18,10.89,41,37000.0,1.0,Completed,GoPay,Success
TRP-006443,DRV-00101,USR-001796,LOC-021,LOC-022,2024-03-14 09:47:05,2024-03-14 10:59:05,12.49,72,29000.0,2.0,completed,GoPay,Success
TRP-008154,DRV-00162,USR-001471,LOC-004,LOC-003,2024-02-03 18:16:21,2024-02-03 18:54:21,11.29,38,32000.0,2.5,Completed,GoPay,Success
TRP-002576,DRV-00111,USR-001209,LOC-015,LOC-015,2024-08-15 19:48:24,2024-08-15 21:41:24,25.68,113,87000.0,1.2,Completed,GoPay,Pending
TRP-009998,DRV-00465,USR-001719,LOC-018,LOC-013,2024-12-10 21:14:01,2024-12-10 23:00:01,22.46,106,107000.0,1.0,Completed,GoPay,Success
TRP-001686,DRV-00375,USR-001214,LOC-006,LOC-003,2024-01-24 19:36:26,2024-01-24 20:32:26,13.85,56,65000.0,2.5,failed,Cash,Success
TRP-001989,DRV-00489,USR-001988,LOC-024,LOC-023,2024-10-09 18:14:35,2024-10-09 20:00:35,20.07,106,77000.0,2.0,Completed,Credit Card,Success
TRP-005402,DRV-00459,USR-001525,LOC-023,LOC-022,2024-07-22 18:01:25,2024-07-22 20:17:25,24.71,136,87500.0,1.5,Completed,Credit Card,Success
TRP-001519,DRV-00170,USR-001491,LOC-045,LOC-044,2024-04-14 08:21:40,2024-04-14 10:02:40,25.39,101,57500.0,1.2,Completed,GoPay,Success
TRP-006851,DRV-00234,USR-000644,LOC-004,LOC-007,2024-09-19 16:38:57,2024-09-19 17:25:57,12.69,47,43500.0,1.0,Completed,GoPay,Success
TRP-007624,DRV-00062,USR-000268,LOC-017,LOC-018,2024-05-23 23:08:58,2024-05-24 00:30:58,24.46,82,132000.0,1.2,Completed,Cash,Success
TRP-006791,DRV-00128,USR-000482,LOC-015,LOC-018,2024-04-18 09:24:32,2024-04-18 10:29:32,22.18,65,76000.0,1.0,Completed,GoPay,Success
TRP-003178,DRV-00222,USR-001864,LOC-029,LOC-029,2024-12-30 04:47:16,2024-12-30 06:12:16,14.64,85,65000.0,1.0,Cancelled,GoPay,Success
TRP-007432,DRV-00045,USR-001667,LOC-012,LOC-005,2024-05-17 15:53:15,2024-05-17 16:55:15,13.25,62,49500.0,1.0,Completed,GoPay,Success
TRP-000976,DRV-00393,USR-000978,LOC-011,LOC-007,2024-05-19 09:05:36,2024-05-19 10:45:36,21.91,100,,1.2,Completed,GoPay,Success
TRP-009697,DRV-00188,USR-001811,LOC-006,LOC-012,2024-07-18 00:20:21,2024-07-18 01:10:21,11.64,50,48500.0,1.0,Failed,Credit Card,Success
TRP-003750,DRV-00464,USR-000274,LOC-007,LOC-010,2024-08-27 14:23:27,2024-08-27 16:45:27,27.51,142,64000.0,1.0,Completed,GoPay,Success
TRP-004481,DRV-00053,USR-000017,LOC-023,LOC-021,2024-04-05 19:00:50,2024-04-05 20:17:50,16.57,77,58500.0,2.0,Completed,GoPay,Success
TRP-004258,DRV-00069,USR-001392,LOC-037,LOC-038,2024-01-06 07:00:54,2024-01-06 07:45:54,16.94,45,71500.0,2.0,Completed,GoPay,Success
TRP-009843,DRV-00037,USR-000504,LOC-028,LOC-028,2024-06-26 17:53:28,2024-06-26 18:20:28,7.37,27,27500.0,1.0,Completed,Cash,Success
TRP-003059,DRV-00260,USR-000729,LOC-012,LOC-012,2024-09-16 02:26:31,2024-09-16 03:14:31,9.71,48,33000.0,1.2,Completed,Credit Card,Success
TRP-008670,DRV-00418,USR-001822,LOC-042,LOC-045,2024-08-01 04:13:46,2024-08-01 04:18:46,1.57,5,9000.0,1.0,Failed,GoPay,Success
TRP-001798,DRV-00387,USR-001698,LOC-003,LOC-010,2024-10-26 08:42:25,2024-10-26 09:15:25,,33,59500.0,1.2,Completed,GoPay,Pending
TRP-001006,DRV-00067,USR-001841,LOC-013,LOC-004,2024-03-02 17:15:44,2024-03-02 18:09:44,11.05,54,48000.0,2.0,Completed,Cash,Success
TRP-005494,DRV-00141,USR-000958,LOC-026,LOC-029,2024-07-21 03:40:38,2024-07-21 05:26:38,27.91,106,59000.0,1.0,Cancelled,Cash,Success
TRP-006586,DRV-00102,USR-000603,LOC-023,LOC-021,2024-12-30 17:14:28,2024-12-30 17:28:28,4.07,14,20000.0,1.5,Completed,GoPay,Success
TRP-000632,DRV-00165,USR-000659,LOC-046,LOC-043,2024-12-28 18:52:52,2024-12-28 19:28:52,8.22,36,43500.0,1.2,Cancelled,GoPay,Success
TRP-006122,DRV-00390,USR-000397,LOC-011,LOC-009,2024-03-05 07:35:22,2024-03-05 07:49:22,3.76,14,9000.0,1.0,Completed,GoPay,Success
TRP-004736,DRV-00082,USR-000834,LOC-037,LOC-036,2024-04-04 09:24:22,2024-04-04 09:36:22,4.66,12,14000.0,1.5,Failed,GoPay,Success
TRP-001521,DRV-00051,USR-000035,LOC-012,LOC-009,2024-07-14 08:30:53,2024-07-14 09:57:53,18.08,87,52500.0,2.0,Completed,Cash,Success
TRP-000868,DRV-00035,USR-001681,LOC-007,LOC-005,2024-02-15 18:53:07,2024-02-15 20:25:07,18.01,92,62000.0,1.2,Completed,GoPay,Success
TRP-001399,DRV-00391,USR-000635,LOC-014,LOC-013,2024-01-30 07:37:03,2024-01-30 08:51:03,16.26,74,64500.0,1.2,Completed,Cash,Success
TRP-006559,DRV-00480,USR-000397,LOC-002,LOC-004,2024-12-20 07:10:49,2024-12-20 08:28:49,16.9,78,82500.0,2.5,Completed,GoPay,Success
TRP-004215,DRV-00137,USR-001067,LOC-027,LOC-025,2024-10-02 19:42:04,2024-10-02 20:17:04,7.6,35,30500.0,1.2,Completed,GoPay,Success
TRP-008378,DRV-00015,USR-000256,LOC-021,LOC-022,2024-01-24 23:51:26,2024-01-25 00:44:26,10.19,53,23500.0,1.0,Cancelled,Cash,Success
TRP-005187,DRV-00477,USR-001221,LOC-003,LOC-003,2024-06-03 19:40:50,2024-06-03 21:00:50,26.81,80,75500.0,1.0,Completed,GoPay,Success
TRP-002938,DRV-00319,USR-001821,LOC-008,LOC-010,2024-08-06 18:54:03,2024-08-06 19:33:03,8.91,39,21000.0,1.0,Completed,Credit Card,Success
TRP-006371,DRV-00169,USR-001195,LOC-024,LOC-023,2024-04-02 07:22:39,2024-04-02 07:39:39,4.55,17,11000.0,1.5,Completed,GoPay,Success
TRP-005572,DRV-00139,USR-001290,LOC-013,LOC-015,2024-12-11 17:28:19,2024-12-11 18:05:19,8.79,37,19500.0,1.0,Completed,GoPay,Failed
TRP-004867,DRV-00104,USR-000562,LOC-015,LOC-040,2024-07-12 18:04:05,2024-07-12 18:40:05,9.39,36,31500.0,1.2,Completed,GoPay,Success
TRP-006949,DRV-00414,USR-001397,LOC-014,LOC-013,2024-10-21 17:45:14,2024-10-21 18:13:14,5.95,28,,2.5,Completed,Cash,Success
TRP-003856,DRV-00060,USR-001309,LOC-018,LOC-017,2024-05-12 00:21:14,2024-05-12 01:40:14,29.05,79,138000.0,1.0,Completed,GoPay,Success
TRP-005248,DRV-00052,USR-000839,LOC-013,LOC-018,2024-06-16 23:28:09,2024-06-17 01:51:09,24.44,143,122000.0,1.0,Failed,GoPay,Success
TRP-002918,DRV-00293,USR-000634,LOC-006,LOC-008,2024-08-01 04:39:15,2024-08-01 06:33:15,22.14,114,119000.0,1.2,Cancelled,GoPay,Success
TRP-002621,DRV-00220,USR-000245,LOC-031,LOC-031,2024-08-24 07:04:13,2024-08-24 09:10:13,29.13,126,73500.0,1.0,Completed,Cash,Success
TRP-004302,DRV-00440,USR-001410,LOC-042,LOC-044,2024-11-06 10:22:39,2024-11-06 11:24:39,19.95,62,46500.0,1.0,Completed,Credit Card,Success
TRP-003118,DRV-00270,USR-000889,LOC-016,LOC-017,2024-09-19 09:50:25,2024-09-19 11:15:25,16.14,85,37000.0,1.2,Failed,GoPay,Success
TRP-007967,DRV-00110,USR-000895,LOC-017,LOC-015,2024-07-26 08:09:26,2024-07-26 09:05:26,10.42,56,52500.0,1.0,Completed,Cash,Success
TRP-006817,DRV-00402,USR-000604,LOC-010,LOC-002,2024-04-11 02:26:38,2024-04-11 02:39:38,3.74,13,11500.0,1.5,Completed,Cash,Success
TRP-001807,DRV-00451,USR-001939,LOC-004,LOC-007,2024-11-03 06:08:31,2024-11-03 06:52:31,13.6,44,54500.0,1.0,Cancelled,Cash,Success
TRP-004496,DRV-00345,USR-001886,LOC-017,LOC-018,2024-01-15 19:45:39,2024-01-15 20:50:39,12.85,65,33000.0,1.5,Cancelled,GoPay,Success
TRP-001576,DRV-00060,USR-001823,LOC-017,LOC-023,2024-07-17 08:54:18,2024-07-17 09:09:18,5.7,15,26500.0,1.5,Cancelled,GoPay,Success
TRP-008710,DRV-00456,USR-000408,LOC-007,LOC-002,2024-08-19 15:42:41,2024-08-19 17:08:41,22.0,86,88000.0,1.5,Completed,GoPay,Success
TRP-003951,DRV-00050,USR-001139,LOC-004,LOC-037,2024-08-18 07:15:41,2024-08-18 08:36:41,22.67,81,74000.0,1.2,Completed,Cash,Success
TRP-001199,DRV-00193,USR-000571,LOC-021,LOC-024,2024-06-06 08:14:44,2024-06-06 09:32:44,23.16,78,116000.0,1.5,Completed,Cash,Success
TRP-002369,DRV-00373,USR-001873,LOC-013,LOC-013,2024-07-22 17:10:15,2024-07-22 18:08:15,13.28,58,49500.0,2.0,Completed,GoPay,Success
TRP-003597,DRV-00192,USR-000535,LOC-046,LOC-045,2024-03-27 08:58:13,2024-03-27 09:27:13,8.32,29,29000.0,1.0,Cancelled,GoPay,Success
TRP-008662,DRV-00353,USR-000646,LOC-006,LOC-008,2024-06-13 12:16:17,2024-06-13 13:12:17,17.8,56,63500.0,1.0,Completed,Credit Card,Success
TRP-009786,DRV-00029,USR-001192,LOC-014,LOC-017,2024-03-01 09:20:07,2024-03-01 09:32:07,3.53,12,15000.0,1.2,Completed,GoPay,Failed
TRP-003400,DRV-00447,USR-000450,LOC-018,LOC-015,2024-02-11 05:07:40,2024-02-11 05:41:40,11.67,34,40500.0,1.0,Completed,Cash,Success
