raw_trip_id,trip_id,driver_id,user_id,pickup_location_id,dropoff_location_id,pickup_time,dropoff_time,distance_km,duration_minutes,base_fare,surge_multiplier,total_fare,trip_status,payment_method,payment_status
4948,TRP-004703,DRV-00184,USR-00955,LOC-0046,LOC-0029,2024-11-23 15:21:35,2024-11-23 15:32:35,7.54,11,87992.16,1.0,87992.16,Completed,GoPay,Success
4949,TRP-004704,DRV-00425,USR-01396,LOC-0025,LOC-0010,2024-05-12 06:39:53,2024-05-12 07:30:53,26.03,51,20903.61,1.5,31355.42,Completed,Cash,Failed
4950,TRP-004705,DRV-00080,USR-00564,LOC-0024,LOC-0056,2024-11-04 08:53:09,2024-11-04 10:50:09,24.54,117,135501.41,1.0,135501.41,Cancelled,GoPay,Success
4951,TRP-004706,DRV-00350,USR-00894,LOC-0033,LOC-0053,2024-12-11 12:25:08,2024-12-11 13:08:08,36.43,43,77906.96,1.75,136337.18,Completed,Cash,Success
4952,TRP-004706,DRV-00350,USR-00894,LOC-0033,LOC-0053,2024-12-11 12:25:08,2024-12-11 13:08:08,36.43,43,77906.96,1.75,136337.18,Completed,Cash,Success
4953,TRP-004707,DRV-00411,USR-01215,LOC-0031,LOC-0026,2024-11-07 16:48:19,2024-11-07 17:55:19,13.34,67,124674.29,1.25,155842.86,Completed,GoPay,Success
4954,TRP-004708,DRV-00150,USR-01307,LOC-0022,LOC-0006,2024-09-18 07:17:45,2024-09-18 07:41:45,22.27,24,70534.27,1.25,88167.84,Completed,Cash,Success
4955,TRP-004709,DRV-00211,USR-01923,LOC-0046,LOC-0008,2024-03-28 16:19:56,2024-03-28 16:36:56,8.86,17,111944.04,1.5,167916.06,Completed,Credit Card,Success
4956,TRP-004710,DRV-00481,USR-01214,LOC-0024,LOC-0036,2024-07-01 03:14:46,2024-07-01 04:15:46,1.47,61,19667.92,1.25,24584.9,Completed,Credit Card,Success
4957,TRP-004711,DRV-00308,USR-01808,LOC-0024,LOC-0041,2024-03-27 08:40:30,2024-03-27 09:15:30,19.69,35,29663.63,1.0,29663.63,Cancelled,Credit Card,Success
4958,TRP-004712,DRV-00243,USR-00405,LOC-0008,LOC-0010,2024-05-23 06:44:58,2024-05-23 07:51:58,9.39,67,0.0,1.0,0.0,Cancelled,GoPay,Success
4959,TRP-004713,DRV-00206,USR-00680,LOC-0002,LOC-0055,2024-08-07 19:51:28,2024-08-07 20:31:28,33.38,40,38105.98,1.5,57158.97,Completed,Cash,Success
4960,TRP-004714,DRV-00323,USR-01477,LOC-0056,LOC-0013,2024-12-02 04:20:14,2024-12-02 04:52:14,21.1,32,40836.99,1.0,40836.99,Failed,GoPay,Success
4961,TRP-004715,DRV-00360,USR-01546,LOC-0019,LOC-0029,2024-09-11 09:11:42,2024-09-11 10:34:42,38.35,83,51482.16,0.8,77223.24,Completed,Credit Card,Success
4962,TRP-004716,DRV-00001,USR-01625,LOC-0026,LOC-0042,2024-12-07 21:51:24,2024-12-07 23:25:24,5.2,94,114880.92,2.5,287202.3,Completed,GoPay,Success
4963,TRP-004717,DRV-00330,USR-01292,LOC-0006,LOC-0045,2024-01-24 16:50:48,2024-01-24 18:41:48,6.1,111,34773.16,1.0,34773.16,Completed,Credit Card,Success
4964,TRP-004718,DRV-00222,USR-00558,LOC-0006,LOC-0020,2024-05-10 16:34:54,2024-05-10 18:19:54,33.99,105,35649.69,1.0,35649.69,Cancelled,Credit Card,Success
4965,TRP-004719,DRV-00239,USR-01749,LOC-0024,LOC-0014,2024-04-30 08:45:20,2024-04-30 09:58:20,11.59,73,48872.48,1.0,48872.48,Completed,GoPay,Pending
4966,TRP-004720,DRV-00267,USR-01845,LOC-0014,LOC-0023,2024-10-21 12:17:56,2024-10-21 13:48:56,24.29,91,45615.0,2.0,91230.0,Completed,Cash,Success
4967,TRP-004721,DRV-00058,USR-00280,LOC-0015,LOC-0024,2024-09-19 10:23:16,2024-09-19 12:16:16,18.44,113,24735.33,1.0,24735.33,COMPLETED,GoPay,Success
4968,TRP-004721,DRV-00058,USR-00280,LOC-0015,LOC-0024,2024-09-19 10:23:16,2024-09-19 12:16:16,18.44,113,24735.33,1.0,24735.33,COMPLETED,GoPay,Success
4969,TRP-004722,DRV-00499,USR-01803,LOC-0001,LOC-0038,2024-10-12 17:30:16,2024-10-12 18:47:16,16.22,77,122466.64,1.25,153083.3,Completed,GoPay,Success
4970,TRP-004723,DRV-00439,USR-01813,LOC-0051,LOC-0054,2024-07-10 14:36:15,2024-07-10 16:31:15,27.67,115,59113.56,2.0,118227.12,Completed,Credit Card,Success
4971,TRP-004724,DRV-00209,USR-00838,LOC-0013,LOC-0039,2024-12-28 06:31:10,2024-12-28 07:35:10,7.99,64,93280.25,1.0,93280.25,Completed,GoPay,Success
4972,TRP-004725,DRV-00379,USR-00001,LOC-0018,LOC-0041,2024-03-21 10:08:18,2024-03-21 11:43:18,30.18,95,63486.88,1.5,95230.32,Cancelled,GoPay,Success
4973,TRP-004726,DRV-00021,USR-00943,LOC-0021,LOC-0038,2024-08-28 06:58:01,2024-08-28 07:22:01,4.91,24,142954.26,1.75,250169.96,Completed,GoPay,Success
4974,TRP-004727,DRV-00373,USR-00836,LOC-0012,LOC-0003,2024-02-25 09:38:55,2024-02-25 11:17:55,21.9,99,42448.89,1.0,42448.89,Completed,Credit Card,Success
4975,TRP-004728,DRV-00200,USR-00651,LOC-0034,LOC-0047,2024-06-29 05:42:32,2024-06-29 07:32:32,5.63,110,16531.08,1.0,16531.08,Completed,Credit Card,Success
4976,TRP-004729,DRV-00198,USR-01409,LOC-0057,LOC-0008,2024-02-23 22:02:43,2024-02-23 23:31:43,16.63,89,43989.72,1.75,76982.01,Cancelled,Cash,Success
4977,TRP-004730,DRV-00286,USR-00267,LOC-0053,LOC-0006,2024-04-15 05:55:20,2024-04-15 06:50:20,26.35,55,75310.21,1.0,75310.21,Completed,Cash,Success
4978,TRP-004731,DRV-00431,USR-00489,LOC-0020,LOC-0030,2024-01-27 13:38:19,2024-01-27 14:51:19,16.67,73,23057.72,1.0,23057.72,Completed,Credit Card,Success
4979,TRP-004732,DRV-00396,USR-00732,LOC-0039,LOC-0031,2024-03-25 12:16:03,2024-03-25 13:22:03,22.68,66,102295.98,1.0,102295.98,Completed,GoPay,Failed
4980,TRP-004733,DRV-00363,USR-01108,LOC-0033,LOC-0034,2024-03-31 18:00:32,2024-03-31 18:45:32,1.69,45,35549.93,1.25,44437.41,Completed,GoPay,Success
4981,TRP-004733,DRV-00363,USR-01108,LOC-0033,LOC-0034,2024-03-31 18:00:32,2024-03-31 18:45:32,1.69,45,35549.93,1.25,44437.41,Completed,GoPay,Success
4982,TRP-004734,DRV-00386,USR-01077,LOC-0030,LOC-0016,2024-07-03 06:25:53,2024-07-03 07:32:53,31.7,0,34227.04,1.25,42783.8,Completed,GoPay,Success
4983,TRP-004735,DRV-00295,USR-00450,LOC-0003,LOC-0055,2024-05-10 12:22:52,2024-05-10 13:31:52,24.28,69,115790.44,1.0,115790.44,Completed,Credit Card,Success
4984,TRP-004736,DRV-00233,USR-01575,LOC-0050,LOC-0011,2024-03-07 06:43:53,2024-03-07 08:38:53,9.66,115,,1.5,,Completed,GoPay,Failed
4985,TRP-004737,DRV-00213,USR-01974,LOC-0040,LOC-0013,2024-05-07 19:47:11,2024-05-07 21:38:11,1.79,111,95071.07,5.0,95071.07,Completed,GoPay,Success
4986,TRP-004738,DRV-00380,USR-00157,LOC-0015,LOC-0026,2024-11-20 07:43:58,2024-11-20 08:10:58,16.58,27,90533.75,1.0,90533.75,Cancelled,Cash,Failed
4987,TRP-004739,DRV-00115,USR-00762,LOC-0056,LOC-0010,2024-06-09 12:03:48,2024-06-09 12:29:48,32.85,26,81256.12,1.5,121884.18,Completed,Credit Card,Success
4988,TRP-004740,DRV-00201,USR-00688,LOC-0030,LOC-0040,2024-04-25 05:39:14,2024-04-25 06:04:14,3.01,25,60970.0,1.0,60970.0,Completed,Credit Card,Success
4989,TRP-004741,DRV-00435,USR-00480,LOC-0033,LOC-0022,2024-05-09 13:41:51,2024-05-09 14:28:51,33.6,47,79381.73,1.25,99227.16,Completed,Cash,Success
4990,TRP-004741,DRV-00435,USR-00480,LOC-0033,LOC-0022,2024-05-09 13:41:51,2024-05-09 14:28:51,33.6,47,79381.73,1.25,99227.16,Completed,Cash,Success
4991,TRP-004742,DRV-00140,USR-00590,LOC-0020,LOC-0012,2024-07-11 01:57:26,2024-07-11 02:40:26,3.03,43,66863.9,1.0,66863.9,Completed,GoPay,Failed
4992,TRP-004743,DRV-00073,USR-00303,LOC-0003,LOC-0047,2024-04-02 03:04:01,2024-04-02 04:47:01,22.08,103,105847.82,1.0,105847.82,Completed,Credit Card,Success
4993,TRP-004744,DRV-00056,USR-01925,LOC-0033,LOC-0009,2024-04-26 05:06:25,2024-04-26 06:51:25,15.23,105,111776.9,1.0,111776.9,Cancelled,Credit Card,Success
4994,TRP-004745,DRV-00202,USR-01822,LOC-0025,LOC-0033,2024-11-26 00:33:14,2024-11-26 02:09:14,9.49,96,69215.55,1.0,69215.55,Completed,GoPay,Success
4995,TRP-004746,DRV-00070,USR-00460,LOC-0038,LOC-0030,2024-12-21 09:59:18,2024-12-21 10:28:18,21.02,29,145027.64,1.5,217541.46,Completed,Cash,Success
4996,TRP-004747,DRV-00022,USR-00933,LOC-0039,LOC-0006,2024-09-14 05:59:11,2024-09-14 07:35:11,11.23,96,108156.96,1.25,135196.2,Completed,Credit Card,Success
4997,TRP-004747,DRV-00022,USR-00933,LOC-0039,LOC-0006,2024-09-14 05:59:11,2024-09-14 07:35:11,11.23,96,108156.96,1.25,135196.2,Completed,Credit Card,Success
4998,TRP-004748,DRV-00138,USR-01291,LOC-0007,LOC-0024,2024-12-25 14:23:21,2024-12-25 15:48:21,9.72,85,83871.28,1.0,83871.28,Completed,GoPay,Success
4999,TRP-004749,DRV-00049,USR-01495,LOC-0021,LOC-0039,2024-07-01 10:43:36,2024-07-01 12:26:36,11.23,103,145357.12,1.0,145357.12,Completed,Cash,Success
5000,TRP-004750,DRV-00404,USR-00573,LOC-0035,LOC-0026,2024-10-13 19:05:25,2024-10-13 20:43:25,10.76,98,120962.54,1.0,120962.54,Completed,Credit Card,Success
5001,TRP-004751,DRV-00230,USR-00632,LOC-0043,LOC-0015,2024-09-10 08:48:01,2024-09-10 10:16:01,37.04,88,36588.6,1.0,36588.6,Failed,GoPay,Success
5002,TRP-004752,DRV-00060,USR-01302,LOC-0029,LOC-0037,2024-01-20 14:49:36,2024-01-20 16:11:36,22.66,82,65024.76,1.0,65024.76,Completed,Cash,Success
5003,TRP-004753,DRV-00259,USR-01634,LOC-0028,LOC-0008,2024-06-19 12:28:49,2024-06-19 13:18:49,26.07,50,68540.63,1.0,68540.63,Completed,Credit Card,Success
5004,TRP-004754,DRV-00293,USR-01831,LOC-0056,LOC-0019,2024-11-10 05:03:11,2024-11-10 06:47:11,9.58,-5,82585.98,1.0,82585.98,Completed,Cash,Success
5005,TRP-004755,DRV-00067,USR-00588,LOC-0046,LOC-0018,2024-07-08 11:43:05,2024-07-08 12:59:05,22.66,76,50459.21,1.0,50459.21,Failed,Credit Card,Success
5006,TRP-004756,DRV-00129,USR-01253,LOC-0010,LOC-0039,2024-09-21 03:56:29,2024-09-21 05:39:29,36.52,103,102508.01,2.0,205016.02,Completed,Credit Card,Success
5007,TRP-004757,DRV-00441,USR-01340,LOC-0011,LOC-0025,2024-05-29 21:30:24,2024-05-29 21:56:24,33.15,26,140024.05,1.0,140024.05,Completed,Cash,Success
5008,TRP-004758,DRV-00060,USR-01673,LOC-0007,LOC-0029,2024-03-04 14:43:47,2024-03-04 16:21:47,12.83,98,114968.46,0.5,172452.69,Completed,Cash,Success
5009,TRP-004759,DRV-00274,USR-01484,LOC-0051,LOC-0013,2024-10-26 06:48:19,2024-10-26 08:10:19,8.47,82,104972.57,1.25,131215.71,Completed,GoPay,Success
5010,TRP-004760,DRV-00322,USR-00969,LOC-0056,LOC-0008,2024-12-05 15:23:12,2024-12-05 15:38:12,9.08,15,98047.77,5.0,122559.71,Completed,Cash,Success
5011,TRP-004761,DRV-00305,USR-00284,LOC-0037,LOC-0008,2024-02-24 04:38:19,2024-02-24 06:17:19,5.69,99,126247.39,1.5,189371.08,Cancelled,Credit Card,Success
5012,TRP-004762,DRV-00363,USR-00544,LOC-0053,LOC-0051,2024-12-05 01:03:04,2024-12-05 02:06:04,21.18,63,111212.77,1.25,139015.96,Completed,Credit Card,Failed
5013,TRP-004763,DRV-00382,USR-00556,LOC-0042,LOC-0024,2024-08-15 18:40:46,2024-08-15 19:54:46,27.54,74,15970.43,1.5,23955.65,Completed,Credit Card,Success
5014,TRP-004764,DRV-00078,USR-00015,LOC-0001,LOC-0054,2024-11-14 21:17:19,2024-11-14 22:08:19,8.22,51,57659.95,1.5,86489.92,Completed,Cash,Success
5015,TRP-004765,DRV-00161,USR-00603,LOC-0001,LOC-0002,2024-02-11 20:44:18,2024-02-11 21:17:18,20.53,33,81843.33,1.0,81843.33,Completed,GoPay,Success
5016,TRP-004766,DRV-00081,USR-00612,LOC-0013,LOC-0016,2024-08-11 04:51:31,2024-08-11 05:02:31,,11,54202.01,1.75,94853.52,Completed,GoPay,Success
5017,TRP-004767,DRV-00416,USR-00036,LOC-0046,LOC-0029,2024-08-26 21:55:58,2024-08-26 23:48:58,3.31,113,39345.39,1.0,39345.39,Completed,GoPay,Failed
5018,TRP-004768,DRV-00044,USR-01955,LOC-0033,LOC-0002,2024-07-18 15:19:04,2024-07-18 15:40:04,38.87,21,135359.75,2.0,270719.5,Completed,Credit Card,Success
5019,TRP-004769,DRV-00260,USR-01123,LOC-0010,LOC-0048,2024-07-13 17:29:41,2024-07-13 17:39:41,28.91,10,126736.16,1.5,190104.24,Completed,GoPay,Success
5020,TRP-004770,DRV-00016,USR-00306,LOC-0030,LOC-0036,2024-04-07 08:23:21,2024-04-07 09:50:21,31.84,87,128827.47,1.25,161034.34,Completed,GoPay,Success
5021,TRP-004771,DRV-00334,USR-01622,LOC-0028,LOC-0010,2024-10-19 01:51:28,2024-10-19 03:45:28,24.06,114,28590.9,1.5,42886.35,Completed,Cash,Success
5022,TRP-004772,DRV-00136,USR-01873,LOC-0046,LOC-0043,2024-09-05 06:59:25,2024-09-05 08:38:25,23.54,99,48970.11,1.0,48970.11,Completed,Credit Card,Success
5023,TRP-004773,DRV-00429,USR-00248,LOC-0026,LOC-0033,2024-08-01 20:26:03,2024-08-01 21:42:03,15.33,76,12643.33,1.5,18964.99,CANCELLED,GoPay,Failed
5024,TRP-004774,DRV-00398,USR-01525,LOC-0051,LOC-0003,2024-06-14 04:05:12,2024-06-14 04:35:12,29.98,30,72938.47,2.0,145876.94,Completed,GoPay,Success
5025,TRP-004775,DRV-00074,USR-01422,LOC-0014,LOC-0003,2024-08-15 12:36:14,2024-08-15 14:07:14,18.96,91,98558.07,1.25,123197.59,Completed,Cash,Success
5026,TRP-004776,DRV-00115,USR-01591,LOC-0052,LOC-0027,2024-10-06 10:12:19,2024-10-06 12:06:19,,114,115851.27,1.0,115851.27,Completed,GoPay,Success
5027,TRP-004777,DRV-00070,USR-00375,LOC-0029,LOC-0038,2024-03-14 12:02:34,2024-03-14 12:49:34,29.42,47,32024.95,1.25,40031.19,Completed,GoPay,Success
5028,TRP-004778,DRV-00128,USR-01382,LOC-0038,LOC-0013,2024-04-11 21:08:12,2024-04-11 22:17:12,24.47,69,17474.62,1.0,17474.62,Completed,Credit Card,Success
5029,TRP-004779,DRV-00447,USR-00799,LOC-0048,LOC-0031,2024-08-15 05:25:19,2024-08-15 05:51:19,36.34,26,18692.22,1.25,23365.28,Completed,Cash,Success
5030,TRP-004780,DRV-00285,USR-01107,LOC-0010,LOC-0029,2024-06-14 09:32:26,2024-06-14 11:09:26,5.7,97,,1.25,,Completed,GoPay,Success
5031,TRP-004781,DRV-00311,USR-00913,LOC-0034,LOC-0012,2024-08-04 15:46:35,2024-08-04 15:58:35,19.0,12,54028.54,1.0,54028.54,Cancelled,Credit Card,Success
5032,TRP-004782,DRV-00033,USR-00472,LOC-0015,LOC-0037,2024-05-17 17:18:45,2024-05-17 17:40:45,38.9,22,70683.33,1.5,106024.99,Completed,Credit Card,Success
5033,TRP-004783,DRV-00445,USR-01013,LOC-0031,LOC-0021,2024-09-21 00:33:11,2024-09-21 02:11:11,9.5,98,39271.27,1.0,39271.27,Cancelled,Credit Card,Pending
5034,TRP-004784,DRV-00299,USR-00758,LOC-0010,LOC-0042,2024-07-03 09:11:35,2024-07-03 10:14:35,4.98,63,43674.22,1.0,43674.22,Completed,Cash,Success
5035,TRP-004785,DRV-00257,USR-00282,LOC-0022,LOC-0038,2024-08-23 18:05:34,2024-08-23 19:15:34,22.02,70,52529.92,1.5,78794.88,Completed,Cash,Pending
5036,TRP-004786,DRV-00259,USR-01649,LOC-0004,LOC-0026,2024-01-16 09:31:59,2024-01-16 11:20:59,16.6,109,124257.07,2.0,248514.14,Failed,GoPay,Failed
5037,TRP-004787,DRV-00169,USR-01806,LOC-0055,LOC-0039,2024-01-21 02:57:16,2024-01-21 03:45:16,37.59,48,0.0,1.5,0.0,Cancelled,Credit Card,Pending
5038,TRP-004788,DRV-00417,USR-00548,LOC-0055,LOC-0056,2024-07-08 17:40:28,2024-07-08 19:09:28,31.03,89,77905.51,1.0,77905.51,Completed,Credit Card,Failed
5039,TRP-004789,DRV-00328,USR-00906,LOC-0008,LOC-0019,2024-07-06 13:46:38,2024-07-06 14:18:38,18.17,32,148113.08,1.5,222169.62,Completed,Credit Card,Success
5040,TRP-004790,DRV-00319,USR-00881,LOC-0032,LOC-0030,2024-05-05 22:44:14,2024-05-05 23:00:14,18.02,16,112650.78,1.75,197138.86,Completed,Credit Card,Success
5041,TRP-004791,DRV-00367,USR-01642,LOC-0048,LOC-0035,2024-04-29 09:55:49,2024-04-29 10:51:49,20.77,56,147654.91,1.0,147654.91,Completed,GoPay,Success
5042,TRP-004792,DRV-00193,USR-01799,LOC-0029,LOC-0005,2024-07-12 08:14:39,2024-07-12 09:47:39,1.4,93,139933.46,0.8,139933.46,Completed,Credit Card,Success
5043,TRP-004793,DRV-00117,USR-01485,LOC-0025,LOC-0039,2024-04-25 16:52:11,2024-04-25 17:51:11,12.26,59,89543.32,1.0,89543.32,Completed,Cash,Success
5044,TRP-004793,DRV-00117,USR-01485,LOC-0025,LOC-0039,2024-04-25 16:52:11,2024-04-25 17:51:11,12.26,59,89543.32,1.0,89543.32,Completed,Cash,Success
5045,TRP-004794,DRV-00120,USR-00630,LOC-0037,LOC-0040,2024-10-11 18:28:21,2024-10-11 19:11:21,39.82,43,133690.89,5.0,200536.34,Completed,Credit Card,Success
5046,TRP-004795,DRV-00015,USR-01368,LOC-0014,LOC-0002,2024-05-09 08:29:35,2024-05-09 10:07:35,26.78,98,45276.2,1.0,45276.2,Completed,Cash,Failed
5047,TRP-004796,DRV-00124,USR-01684,LOC-0047,LOC-0010,2024-08-18 09:54:30,2024-08-18 11:14:30,34.92,80,70964.56,1.0,70964.56,Completed,GoPay,Failed
5048,TRP-004796,DRV-00124,USR-01684,LOC-0047,LOC-0010,2024-08-18 09:54:30,2024-08-18 11:14:30,34.92,80,70964.56,1.0,70964.56,Completed,GoPay,Failed
5049,TRP-004797,DRV-00357,USR-00564,LOC-0008,LOC-0028,2024-08-22 10:46:54,2024-08-22 12:15:54,8.95,89,143048.26,1.5,214572.39,Completed,Credit Card,Success
5050,TRP-004798,DRV-00252,USR-01444,LOC-0019,LOC-0016,2024-05-28 23:02:27,2024-05-28 23:31:27,20.43,29,132762.77,2.5,331906.92,Cancelled,GoPay,Success
5051,TRP-004799,DRV-00441,USR-00941,LOC-0050,LOC-0034,2024-02-26 04:40:51,2024-02-26 05:57:51,20.59,77,39243.13,1.25,49053.91,Cancelled,Credit Card,Success
5052,TRP-004800,DRV-00005,USR-01341,LOC-0048,LOC-0050,2024-03-02 06:49:58,2024-03-02 07:08:58,15.81,19,109193.23,1.5,163789.85,Failed,Cash,Success
5053,TRP-004801,DRV-00068,USR-01277,LOC-0044,LOC-0012,2024-03-12 08:33:00,2024-03-12 09:55:00,33.49,82,126125.87,1.0,126125.87,Completed,Cash,Success
5054,TRP-004802,DRV-00146,USR-01952,LOC-0057,LOC-0036,2024-02-13 23:46:34,2024-02-14 01:44:34,22.39,118,35162.42,1.0,35162.42,Completed,Cash,Success
5055,TRP-004803,DRV-00284,USR-01408,LOC-0027,LOC-0046,2024-08-15 18:55:03,2024-08-15 19:12:03,14.58,17,123312.74,1.0,123312.74,Completed,GoPay,Success
5056,TRP-004804,DRV-00310,USR-00366,LOC-0027,LOC-0034,2024-07-31 15:39:28,2024-07-31 16:54:28,36.0,75,0.0,1.5,0.0,Completed,GoPay,Success
5057,TRP-004805,DRV-00336,USR-00412,LOC-0029,LOC-0052,2024-06-04 17:48:54,2024-06-04 19:22:54,32.42,94,0.0,1.5,0.0,Completed,Credit Card,Pending
5058,TRP-004806,DRV-00054,USR-00251,LOC-0004,LOC-0023,2024-12-01 15:07:25,2024-12-01 15:17:25,17.24,10,100200.88,1.0,100200.88,Cancelled,Credit Card,Success
5059,TRP-004807,DRV-00455,USR-00516,LOC-0042,LOC-0004,2024-05-24 15:06:18,2024-05-24 17:05:18,38.92,119,78497.67,1.0,78497.67,Completed,Cash,Success
5060,TRP-004808,DRV-00032,USR-00828,LOC-0004,LOC-0022,2024-06-23 08:01:59,2024-06-23 09:27:59,24.4,86,47902.83,1.5,71854.24,Failed,GoPay,Success
5061,TRP-004809,DRV-00292,USR-01805,LOC-0021,LOC-0027,2024-01-18 14:49:39,2024-01-18 15:43:39,17.4,54,14576.54,1.0,14576.54,Completed,GoPay,Success
5062,TRP-004810,DRV-00063,USR-00370,LOC-0024,LOC-0047,2024-04-01 11:20:10,2024-04-01 11:50:10,6.36,30,66109.86,1.0,66109.86,Completed,Credit Card,Success
5063,TRP-004811,DRV-00095,USR-01795,LOC-0008,LOC-0020,2024-11-19 15:21:20,2024-11-19 15:33:20,7.1,12,93195.96,1.0,93195.96,Completed,GoPay,Success
5064,TRP-004812,DRV-00163,USR-01830,LOC-0029,LOC-0054,2024-09-21 03:40:02,2024-09-21 05:29:02,37.29,109,79013.9,1.0,79013.9,Completed,Credit Card,Success
5065,TRP-004813,DRV-00405,USR-00663,LOC-0047,LOC-0012,2024-02-07 17:27:30,2024-02-07 19:12:30,4.13,105,113075.04,1.5,169612.56,Cancelled,Credit Card,Pending
5066,TRP-004813,DRV-00405,USR-00663,LOC-0047,LOC-0012,2024-02-07 17:27:30,2024-02-07 19:12:30,4.13,105,113075.04,1.5,169612.56,Cancelled,Credit Card,Pending
5067,TRP-004814,DRV-00383,USR-01897,LOC-0042,LOC-0034,2024-01-13 23:02:29,2024-01-13 23:17:29,39.14,15,48983.63,1.0,48983.63,COMPLETED,GoPay,Success
5068,TRP-004815,DRV-00486,USR-01775,LOC-0003,LOC-0041,2024-01-01 16:48:17,2024-01-01 18:43:17,39.34,115,88733.16,1.0,88733.16,Completed,GoPay,Success
5069,TRP-004816,DRV-00203,USR-00811,LOC-0016,LOC-0013,2024-01-18 12:30:49,2024-01-18 14:08:49,38.38,98,11317.96,2.0,22635.92,Completed,Cash,Success
5070,TRP-004817,DRV-00392,USR-00635,LOC-0047,LOC-0026,2024-04-11 21:43:43,2024-04-11 22:43:43,1.9,60,129166.87,1.0,129166.87,Completed,Credit Card,Pending
5071,TRP-004818,DRV-00179,USR-00624,LOC-0028,LOC-0040,2024-06-04 14:40:43,2024-06-04 15:41:43,7.95,61,51086.68,1.0,51086.68,Completed,Cash,Success
5072,TRP-004819,DRV-00321,USR-01784,LOC-0026,LOC-0025,2024-03-03 16:48:41,2024-03-03 17:48:41,23.3,60,93284.88,1.75,163248.54,Completed,Cash,Success
5073,TRP-004820,DRV-00437,USR-01033,LOC-0034,LOC-0026,2024-09-12 08:03:08,2024-09-12 08:16:08,28.5,13,25833.74,1.75,45209.05,Completed,GoPay,Success
5074,TRP-004821,DRV-00026,USR-01176,LOC-0057,LOC-0054,2024-04-13 01:55:05,2024-04-13 02:13:05,15.82,18,146414.68,1.25,183018.35,Completed,Cash,Success
5075,TRP-004822,DRV-00386,USR-01394,LOC-0003,LOC-0029,2024-02-25 15:07:55,2024-02-25 16:39:55,22.09,92,118779.94,1.0,118779.94,Completed,Cash,Success
5076,TRP-004823,DRV-00419,USR-00484,LOC-0042,LOC-0057,2024-06-30 05:14:05,2024-06-30 06:11:05,30.38,57,92089.72,1.0,92089.72,Failed,Credit Card,Success
5077,TRP-004823,DRV-00419,USR-00484,LOC-0042,LOC-0057,2024-06-30 05:14:05,2024-06-30 06:11:05,30.38,57,92089.72,1.0,92089.72,Failed,Credit Card,Success
5078,TRP-004824,DRV-00218,USR-00393,LOC-0016,LOC-0007,2024-05-07 13:27:47,2024-05-07 15:01:47,,94,99202.65,1.0,99202.65,Completed,Cash,Failed
5079,TRP-004825,DRV-00237,USR-01814,LOC-0008,LOC-0051,2024-03-03 02:19:37,2024-03-03 04:15:37,32.02,116,73065.09,1.0,73065.09,Completed,Credit Card,Success
5080,TRP-004826,DRV-00483,USR-00413,LOC-0020,LOC-0054,2024-09-02 07:29:12,2024-09-02 07:43:12,27.87,14,118577.38,1.25,148221.73,Cancelled,Credit Card,Success
5081,TRP-004827,DRV-00191,USR-01640,LOC-0032,LOC-0028,2024-12-28 22:29:20,2024-12-29 00:08:20,33.73,99,55674.16,1.75,97429.78,Completed,Credit Card,Success
5082,TRP-004828,DRV-00486,USR-01193,LOC-0045,LOC-0057,2024-01-22 14:12:42,2024-01-22 15:05:42,19.03,53,45435.25,1.5,68152.88,Completed,GoPay,Success
5083,TRP-004829,DRV-00264,USR-00284,LOC-0027,LOC-0008,2024-08-23 21:09:07,2024-08-23 22:36:07,20.85,87,10777.85,2.0,21555.7,failed,Cash,Success
5084,TRP-004830,DRV-00364,USR-01701,LOC-0025,LOC-0012,2024-05-06 01:16:55,2024-05-06 03:13:55,39.9,117,118437.99,1.0,118437.99,Completed,Credit Card,Success
5085,TRP-004831,DRV-00063,USR-01069,LOC-0006,LOC-0016,2024-01-11 23:29:35,2024-01-12 01:14:35,15.66,105,32455.59,1.0,32455.59,Completed,Cash,Success
5086,TRP-004831,DRV-00063,USR-01069,LOC-0006,LOC-0016,2024-01-11 23:29:35,2024-01-12 01:14:35,15.66,105,32455.59,1.0,32455.59,Completed,Cash,Success
5087,TRP-004832,DRV-00471,USR-01374,LOC-0033,LOC-0032,2024-10-19 12:55:50,2024-10-19 14:30:50,12.74,95,,1.25,,Completed,Cash,Failed
5088,TRP-004833,DRV-00460,USR-00565,LOC-0001,LOC-0053,2024-11-17 13:00:06,2024-11-17 14:11:06,13.09,71,96419.9,1.5,144629.85,Completed,GoPay,Success
5089,TRP-004834,DRV-00276,USR-01713,LOC-0005,LOC-0006,2024-02-10 19:45:49,2024-02-10 21:41:49,9.43,116,125061.34,1.75,218857.35,Cancelled,Credit Card,Success
5090,TRP-004835,DRV-00076,USR-00579,LOC-0002,LOC-0034,2024-09-17 16:15:26,2024-09-17 17:44:26,33.68,89,105386.9,2.5,263467.25,Completed,Credit Card,Success
5091,TRP-004836,DRV-00420,USR-01882,LOC-0009,LOC-0021,2024-08-16 18:40:19,2024-08-16 19:30:19,33.12,50,17775.07,1.25,22218.84,Completed,GoPay,Success
5092,TRP-004837,DRV-00016,USR-01766,LOC-0014,LOC-0031,2024-08-08 14:04:37,2024-08-08 15:17:37,30.52,73,36688.87,1.0,36688.87,Completed,GoPay,Success
